"","grid","START AVERAGE trophic height","AFTER PRIMMARY EXTINCTIONS average TH","AFTER PRIMMARY EXTINCTIONS average TH of remaining species","AFTER PRIMMARY EXTINCTIONS average TH of extinct species","AFTER SECONDARY EXTINCTIONS average TH","AFTER SECONDARY EXTINCTIONS average TH of remaining species","AFTER SECONDARY EXTINCTIONS average TH of extinct species","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH of remaining species","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH of extinct species","FUTURE - AFTER SECONDARY EXTINCTIONS average TH","FUTURE - AFTER SECONDARY EXTINCTIONS average TH of remaining species","FUTURE - AFTER SECONDARY EXTINCTIONS average TH of extinct species"
"2048","2037",1.33223050727068,1.33380505943784,1.33380505943784,0.999999999999997,1.33380505943784,1.33380505943784,NA,1.33380505943784,1.33380505943784,NA,1.33380505943784,1.33380505943784,NA
"2049","580",1.3212840391478,1.3212840391478,1.3212840391478,NA,1.3212840391478,1.3212840391478,NA,1.3212840391478,1.3212840391478,NA,1.3212840391478,1.3212840391478,NA
"2050","3218",1.35492646111801,1.35662467385063,1.35662467385063,1,1.35662467385063,1.35662467385063,NA,1.35662467385063,1.35662467385063,NA,1.35662467385063,1.35662467385063,NA
"2051","2891",1.30210807577447,1.30594454753956,1.30594454753956,1.17614391948729,1.30750548910864,1.30750548910864,0.999999999999999,1.30235531583178,1.30390585591297,2.00943396226416,1.30390585591297,1.30390585591297,0.999999999999999
"2052","899",1.34628063461791,1.34628063461791,1.34628063461791,NA,1.34628063461791,1.34628063461791,NA,1.34628063461791,1.34628063461791,NA,1.34628063461791,1.34628063461791,NA
"2053","211",1.26333668511696,1.26333668511696,1.26333668511696,NA,1.26333668511696,1.26333668511696,NA,1.26333668511696,1.26333668511696,NA,1.26333668511696,1.26333668511696,NA
"2054","1433",1.37246815741244,1.37246815741244,1.37246815741244,NA,1.37246815741244,1.37246815741244,NA,1.37246815741244,1.37246815741244,NA,1.37246815741244,1.37246815741244,NA
"2055","170",1.30120194928134,1.30120194928134,1.30120194928134,NA,1.30120194928134,1.30120194928134,NA,1.30120194928134,1.30120194928134,NA,1.30120194928134,1.30120194928134,NA
"2056","598",1.3566617525605,1.3566617525605,1.3566617525605,NA,1.3566617525605,1.3566617525605,NA,1.3566617525605,1.3566617525605,NA,1.3566617525605,1.3566617525605,NA
"2057","3425",1.28323286412677,1.32592480743076,1.32592480743076,1.06310253146555,1.32181459284192,1.32181459284192,2.00000000000001,1.32357319820559,1.31931894159053,1.40117630263631,1.31931894159053,1.31931894159053,2.00000000000001
"2058","4460",1.35083786745226,1.35283126442642,1.35283126442642,1,1.35283126442642,1.35283126442642,NA,1.34993766317646,1.34993766317646,1.60457457317281,1.34993766317646,1.34993766317646,NA
"2059","1617",1.33622250866979,1.33622250866979,1.33622250866979,NA,1.33622250866979,1.33622250866979,NA,1.33622250866979,1.33622250866979,NA,1.33622250866979,1.33622250866979,NA
"2060","787",1.34666863672038,1.34666863672038,1.34666863672038,NA,1.34666863672038,1.34666863672038,NA,1.34666863672038,1.34666863672038,NA,1.34666863672038,1.34666863672038,NA
"2061","1998",1.30203656992116,1.31695195609011,1.31695195609011,1,1.31695195609011,1.31695195609011,NA,1.32497605624429,1.32497605624429,1,1.32497605624429,1.32497605624429,NA
"2062","2575",1.28626463939718,1.29190532194688,1.29190532194688,1,1.29190532194688,1.29190532194688,NA,1.2933503977981,1.2933503977981,0.999999999999984,1.2933503977981,1.2933503977981,NA
"2063","1188",1.32586012188169,1.32768056948997,1.32768056948997,1.00000000000001,1.32768056948997,1.32768056948997,NA,1.32768056948997,1.32768056948997,NA,1.32768056948997,1.32768056948997,NA
"2064","2797",1.26414759833027,1.29119885840023,1.29119885840023,0.999999999999999,1.28255494203926,1.28255494203926,2,1.29042337726649,1.28160876083502,1.33333333333333,1.28160876083502,1.28160876083502,2
"2065","3854",1.30026790317043,1.34432484699363,1.34432484699363,1.09682848610447,1.34012180114102,1.34012180114102,2.00000000000001,1.3348844321665,1.33047969330668,1.63131345773821,1.33047969330668,1.33047969330668,2.00000000000001
"2066","1479",1.35371007606283,1.35371007606283,1.35371007606283,NA,1.35371007606283,1.35371007606283,NA,1.35371007606283,1.35371007606283,NA,1.35371007606283,1.35371007606283,NA
"2067","1949",1.31719306265765,1.3203335880305,1.3203335880305,1,1.31690380090393,1.31690380090393,2.00972080047145,1.3203335880305,1.31690380090393,NA,1.31690380090393,1.31690380090393,2.00972080047145
"2068","3740",1.3342979164334,1.34341513233613,1.34341513233613,1,1.33691442390449,1.33691442390449,2.05199235138488,1.34101917416331,1.33443608918904,1.60457457317281,1.33443608918904,1.33443608918904,2.05199235138488
"2069","2620",1.41259607753918,1.41259607753918,1.41259607753918,NA,1.41259607753918,1.41259607753918,NA,1.41259607753918,1.41259607753918,NA,1.41259607753918,1.41259607753918,NA
"2070","3219",1.35313239160373,1.35656086142512,1.35656086142512,1,1.35656086142512,1.35656086142512,NA,1.35830018270037,1.35830018270037,0.999999999999999,1.35510694437796,1.35510694437796,2.00972080047145
"2071","4160",1.3309234542577,1.33569638869411,1.33569638869411,1,1.33569638869411,1.33569638869411,NA,1.33569638869411,1.33569638869411,NA,1.33569638869411,1.33569638869411,NA
"2072","537",1.33140706493935,1.33140706493935,1.33140706493935,NA,1.33140706493935,1.33140706493935,NA,1.33140706493935,1.33140706493935,NA,1.33140706493935,1.33140706493935,NA
"2073","3530",1.32781992335062,1.33080010447199,1.33080010447199,1,1.32418366183976,1.32418366183976,2.05199235138488,1.33231060723214,1.32567759576529,1,1.32567759576529,1.32567759576529,2.05199235138488
"2074","2578",1.30679104319761,1.30992156404656,1.30992156404656,1,1.30992156404656,1.30992156404656,NA,1.30992156404656,1.30992156404656,NA,1.30992156404656,1.30992156404656,NA
"2075","2361",1.28062431596203,1.28062431596203,1.28062431596203,NA,1.28062431596203,1.28062431596203,NA,1.28062431596203,1.28062431596203,NA,1.28062431596203,1.28062431596203,NA
"2076","3476",1.35809658958503,1.35976993813449,1.35976993813449,0.999999999999997,1.35976993813449,1.35976993813449,NA,1.35976993813449,1.35976993813449,NA,1.35976993813449,1.35976993813449,NA
"2077","3480",1.36968600345252,1.37141350814155,1.37141350814155,0.999999999999997,1.37141350814155,1.37141350814155,NA,1.37141350814155,1.37141350814155,NA,1.37141350814155,1.37141350814155,NA
"2078","3457",1.33426505873787,1.340287852589,1.340287852589,1,1.33381781169086,1.33381781169086,2.05199235138488,1.34182761662787,1.33534209393602,0.999999999999999,1.33534209393602,1.33534209393602,2.05199235138488
"2079","2817",1.3005071848175,1.30920016277183,1.30920016277183,1.11215932914046,1.30920016277183,1.30920016277183,NA,1.31403141531514,1.31403141531514,0.999999999999999,1.31403141531514,1.31403141531514,NA
"2080","4324",1.31604193326332,1.32247833185199,1.32247833185199,1.18409576219547,1.32247833185199,1.32247833185199,NA,1.31884836506936,1.31884836506936,1.54209132220109,1.31733876811161,1.31733876811161,1.5
"2081","1093",1.34826521422264,1.34999787697996,1.34999787697996,1.00000000000001,1.34999787697996,1.34999787697996,NA,1.34999787697996,1.34999787697996,NA,1.34999787697996,1.34999787697996,NA
"2082","215",1.30784213417653,1.30784213417653,1.30784213417653,NA,1.30784213417653,1.30784213417653,NA,1.30784213417653,1.30784213417653,NA,1.30784213417653,1.30784213417653,NA
"2083","2550",1.26447038328352,1.26447038328352,1.26447038328352,NA,1.26447038328352,1.26447038328352,NA,1.26645888240596,1.26645888240596,0.999999999999999,1.26645888240596,1.26645888240596,NA
"2084","3691",1.35310354398855,1.35310354398855,1.35310354398855,NA,1.35310354398855,1.35310354398855,NA,1.35310354398855,1.35310354398855,NA,1.35310354398855,1.35310354398855,NA
"2085","225",1.31252946346043,1.31252946346043,1.31252946346043,NA,1.31252946346043,1.31252946346043,NA,1.31252946346043,1.31252946346043,NA,1.31252946346043,1.31252946346043,NA
"2086","2630",1.26946748689277,1.28743198601896,1.28743198601896,0.999999999999999,1.28743198601896,1.28743198601896,NA,1.28984738085946,1.28984738085946,1,1.28984738085946,1.28984738085946,NA
"2087","4119",1.32866561231824,1.33643824060499,1.33643824060499,1.13434990514951,1.3334325148913,1.3334325148913,2.00972080047145,1.34098470331587,1.33795874812512,1,1.33795874812512,1.33795874812512,2.00972080047145
"2088","4452",1.31432391037225,1.31740551733669,1.31740551733669,1,1.31740551733669,1.31740551733669,NA,1.31740551733669,1.31740551733669,NA,1.31740551733669,1.31740551733669,NA
"2089","3279",1.29560561171355,1.33737443711267,1.33737443711267,1.06457179622462,1.33551585925111,1.33551585925111,1.5,1.33649945543415,1.33456453774698,1.36231141495066,1.33456453774698,1.33456453774698,1.5
"2090","2205",1.34206377801677,1.34363287791593,1.34363287791593,1.00000000000001,1.34363287791593,1.34363287791593,NA,1.34363287791593,1.34363287791593,NA,1.34363287791593,1.34363287791593,NA
"2091","3085",1.38147163239761,1.3853248812097,1.3853248812097,1,1.3853248812097,1.3853248812097,NA,1.3853248812097,1.3853248812097,NA,1.3853248812097,1.3853248812097,NA
"2092","590",1.35098067420434,1.35098067420434,1.35098067420434,NA,1.35098067420434,1.35098067420434,NA,1.35098067420434,1.35098067420434,NA,1.35098067420434,1.35098067420434,NA
"2093","1711",1.34567174378059,1.34730999849045,1.34730999849045,1,1.34730999849045,1.34730999849045,NA,1.34730999849045,1.34730999849045,NA,1.34730999849045,1.34730999849045,NA
"2094","2925",1.37687055154629,1.38062050728307,1.38062050728307,1,1.38062050728307,1.38062050728307,NA,1.38252360981949,1.38252360981949,0.999999999999999,1.37937186514285,1.37937186514285,2.00972080047145
"2095","3320",1.35041895862011,1.35041895862011,1.35041895862011,NA,1.35041895862011,1.35041895862011,NA,1.35041895862011,1.35041895862011,NA,1.35041895862011,1.35041895862011,NA
"2096","1374",1.33904431921756,1.33904431921756,1.33904431921756,NA,1.33904431921756,1.33904431921756,NA,1.33904431921756,1.33904431921756,NA,1.33904431921756,1.33904431921756,NA
"2097","3155",1.37893479068018,1.38097207450104,1.38097207450104,0.999999999999997,1.38097207450104,1.38097207450104,NA,1.38097207450104,1.38097207450104,NA,1.38097207450104,1.38097207450104,NA
"2098","2611",1.3600804982093,1.36177899112538,1.36177899112538,0.999999999999997,1.36177899112538,1.36177899112538,NA,1.36349358350038,1.36349358350038,1,1.36349358350038,1.36349358350038,NA
"2099","3513",1.28606328849783,1.3206183733743,1.3206183733743,1.07379633854242,1.31664538140572,1.31664538140572,2.00000000000001,1.32224114985563,1.31818271362722,1.25246176115835,1.31818271362722,1.31818271362722,2.00000000000001
"2100","1304",1.34109883541958,1.34109883541958,1.34109883541958,NA,1.34109883541958,1.34109883541958,NA,1.34109883541958,1.34109883541958,NA,1.34109883541958,1.34109883541958,NA
"2101","1028",1.33871679944111,1.33871679944111,1.33871679944111,NA,1.33871679944111,1.33871679944111,NA,1.33871679944111,1.33871679944111,NA,1.33871679944111,1.33871679944111,NA
"2102","1944",1.2419552102967,1.2419552102967,1.2419552102967,NA,1.2419552102967,1.2419552102967,NA,1.2419552102967,1.2419552102967,NA,1.2419552102967,1.2419552102967,NA
"2103","4163",1.29700939708524,1.30245911079322,1.30245911079322,1,1.30245911079322,1.30245911079322,NA,1.30245911079322,1.30245911079322,NA,1.30245911079322,1.30245911079322,NA
"2104","1109",1.33550788196157,1.33550788196157,1.33550788196157,NA,1.33550788196157,1.33550788196157,NA,1.33550788196157,1.33550788196157,NA,1.33550788196157,1.33550788196157,NA
"2105","4416",1.35270368981381,1.35470768805139,1.35470768805139,1,1.35470768805139,1.35470768805139,NA,1.35470768805139,1.35470768805139,NA,1.35470768805139,1.35470768805139,NA
"2106","2370",1.30053876751848,1.30053876751848,1.30053876751848,NA,1.30053876751848,1.30053876751848,NA,1.30053876751848,1.30053876751848,NA,1.30053876751848,1.30053876751848,NA
"2107","2246",1.30914562869975,1.30914562869975,1.30914562869975,NA,1.30914562869975,1.30914562869975,NA,1.30914562869975,1.30914562869975,NA,1.30914562869975,1.30914562869975,NA
"2108","2448",1.34906092263429,1.34993112981657,1.34993112981657,1.30228728658641,1.34684800051445,1.34684800051445,2.00972080047145,1.35488298542719,1.35177948867342,1,1.35177948867342,1.35177948867342,2.00972080047145
"2109","202",1.25346155942507,1.25346155942507,1.25346155942507,NA,1.25346155942507,1.25346155942507,NA,1.25346155942507,1.25346155942507,NA,1.25346155942507,1.25346155942507,NA
"2110","4592",1.30526792665335,1.30378638439888,1.30378638439888,1.40304971544854,1.30378638439888,1.30378638439888,NA,1.30532844726385,1.30532844726385,1,1.30532844726385,1.30532844726385,NA
"2111","4713",1.31325178551721,1.31813354157453,1.31813354157453,1.2693159810014,1.31329726703679,1.31329726703679,2.00972080047145,1.32238294954483,1.31740224048015,1.2,1.31740224048015,1.31740224048015,2.00972080047145
"2112","494",1.33610319555831,1.33610319555831,1.33610319555831,NA,1.33610319555831,1.33610319555831,NA,1.33610319555831,1.33610319555831,NA,1.33610319555831,1.33610319555831,NA
"2113","3444",1.3377949019736,1.34975224363638,1.34975224363638,1,1.34681905005045,1.34681905005045,2.00972080047145,1.34815689082544,1.3451902365221,1.52843175846186,1.34674514749742,1.34674514749742,1.50486040023573
"2114","1026",1.32923588630855,1.32923588630855,1.32923588630855,NA,1.32923588630855,1.32923588630855,NA,1.32923588630855,1.32923588630855,NA,1.32923588630855,1.32923588630855,NA
"2115","1731",1.30910653972116,1.31733903274933,1.31733903274933,1.13210793961547,1.3133468633502,1.3133468633502,2.00000000000001,1.31733903274933,1.3133468633502,NA,1.3133468633502,1.3133468633502,2.00000000000001
"2116","571",1.32953118214812,1.32953118214812,1.32953118214812,NA,1.32953118214812,1.32953118214812,NA,1.32953118214812,1.32953118214812,NA,1.32953118214812,1.32953118214812,NA
"2117","1624",1.35680561087897,1.35680561087897,1.35680561087897,NA,1.35680561087897,1.35680561087897,NA,1.35680561087897,1.35680561087897,NA,1.35680561087897,1.35680561087897,NA
"2118","3514",1.29091752682222,1.33339524580292,1.33339524580292,1.03605121293801,1.3294036005682,1.3294036005682,2.00000000000001,1.33078856636522,1.32665763158969,1.41837299547197,1.32665763158969,1.32665763158969,2.00000000000001
"2119","420",1.27133095776374,1.27133095776374,1.27133095776374,NA,1.27133095776374,1.27133095776374,NA,1.27133095776374,1.27133095776374,NA,1.27133095776374,1.27133095776374,NA
"2120","1852",1.33722982404147,1.33885895362621,1.33885895362621,1,1.33885895362621,1.33885895362621,NA,1.33885895362621,1.33885895362621,NA,1.33885895362621,1.33885895362621,NA
"2121","178",1.23892300071003,1.23892300071003,1.23892300071003,NA,1.23892300071003,1.23892300071003,NA,1.23892300071003,1.23892300071003,NA,1.23892300071003,1.23892300071003,NA
"2122","3518",1.29969385790773,1.3451360169644,1.3451360169644,1.10716260506235,1.33903100462828,1.33903100462828,1.66666666666666,1.35554844284147,1.34932607836497,1.1459983720653,1.34932607836497,1.34932607836497,1.66666666666666
"2123","3098",1.41104006224335,1.41104006224335,1.41104006224335,NA,1.41104006224335,1.41104006224335,NA,1.41104006224335,1.41104006224335,NA,1.41104006224335,1.41104006224335,NA
"2124","2135",1.33532522922575,1.33837364040053,1.33837364040053,1,1.33530812825409,1.33530812825409,2.00972080047145,1.33837364040053,1.33530812825409,NA,1.33530812825409,1.33530812825409,2.00972080047145
"2125","1280",1.34528697315035,1.34691568528785,1.34691568528785,1,1.34691568528785,1.34691568528785,NA,1.34691568528785,1.34691568528785,NA,1.34691568528785,1.34691568528785,NA
"2126","4543",1.34967830472856,1.34878878121656,1.34878878121656,1.40304971544854,1.34878878121656,1.34878878121656,NA,1.35270775628641,1.35270775628641,0.999999999999999,1.35270775628641,1.35270775628641,NA
"2127","822",1.33864448623948,1.33864448623948,1.33864448623948,NA,1.33864448623948,1.33864448623948,NA,1.33864448623948,1.33864448623948,NA,1.33864448623948,1.33864448623948,NA
"2128","4389",1.31477354395145,1.31355873425194,1.31355873425194,1.40304971544854,1.31355873425194,1.31355873425194,NA,1.31500370537753,1.31500370537753,1,1.31500370537753,1.31500370537753,NA
"2129","2251",1.31541310863815,1.32178509063084,1.32178509063084,1,1.31829303119003,1.31829303119003,2.00972080047145,1.32341851748684,1.31991697522671,1,1.31991697522671,1.31991697522671,2.00972080047145
"2130","2124",1.32012414402908,1.32012414402908,1.32012414402908,NA,1.32012414402908,1.32012414402908,NA,1.32012414402908,1.32012414402908,NA,1.32012414402908,1.32012414402908,NA
"2131","4142",1.32688463628224,1.36241448520123,1.36241448520123,1.20139623371731,1.35855033056608,1.35855033056608,2.00000000000001,1.35649969213975,1.35229380777465,1.43832099615685,1.35229380777465,1.35229380777465,2.00000000000001
"2132","2725",1.28895313960103,1.31972921364138,1.31972921364138,0.999999999999999,1.31158225811612,1.31158225811612,2,1.31532336722552,1.30692242694608,1.50147037829539,1.30692242694608,1.30692242694608,2
"2133","214",1.33630887915851,1.33630887915851,1.33630887915851,NA,1.33630887915851,1.33630887915851,NA,1.33630887915851,1.33630887915851,NA,1.33630887915851,1.33630887915851,NA
"2134","554",1.34285330392937,1.34285330392937,1.34285330392937,NA,1.34285330392937,1.34285330392937,NA,1.34285330392937,1.34285330392937,NA,1.34285330392937,1.34285330392937,NA
"2135","3678",1.29904028198839,1.30738559218341,1.30738559218341,1,1.30039397942096,1.30039397942096,2.05199235138488,1.3088219734553,1.30181093215407,1,1.30181093215407,1.30181093215407,2.05199235138488
"2136","1611",1.33730277019458,1.33730277019458,1.33730277019458,NA,1.33730277019458,1.33730277019458,NA,1.33730277019458,1.33730277019458,NA,1.33730277019458,1.33730277019458,NA
"2137","1361",1.34541986918474,1.3472670342606,1.3472670342606,1,1.3472670342606,1.3472670342606,NA,1.3472670342606,1.3472670342606,NA,1.3472670342606,1.3472670342606,NA
"2138","2597",1.35061790941671,1.35222624845073,1.35222624845073,1.00000000000001,1.35222624845073,1.35222624845073,NA,1.35222624845073,1.35222624845073,NA,1.35222624845073,1.35222624845073,NA
"2139","1069",1.33814251873256,1.33814251873256,1.33814251873256,NA,1.33814251873256,1.33814251873256,NA,1.33814251873256,1.33814251873256,NA,1.33814251873256,1.33814251873256,NA
"2140","3533",1.30131980544995,1.30731621948876,1.30731621948876,1,1.30731621948876,1.30731621948876,NA,1.30731621948876,1.30731621948876,NA,1.30731621948876,1.30731621948876,NA
"2141","2021",1.34427784644918,1.34427784644918,1.34427784644918,NA,1.34427784644918,1.34427784644918,NA,1.34427784644918,1.34427784644918,NA,1.34427784644918,1.34427784644918,NA
"2142","290",1.32710781277451,1.32710781277451,1.32710781277451,NA,1.32710781277451,1.32710781277451,NA,1.32710781277451,1.32710781277451,NA,1.32710781277451,1.32710781277451,NA
"2143","299",1.33310298628756,1.33310298628756,1.33310298628756,NA,1.33310298628756,1.33310298628756,NA,1.33310298628756,1.33310298628756,NA,1.33310298628756,1.33310298628756,NA
"2144","146",1.30598293260326,1.30598293260326,1.30598293260326,NA,1.30598293260326,1.30598293260326,NA,1.30598293260326,1.30598293260326,NA,1.30598293260326,1.30598293260326,NA
"2145","1678",1.33730277019458,1.33895621514652,1.33895621514652,1.00000000000001,1.33895621514652,1.33895621514652,NA,1.33895621514652,1.33895621514652,NA,1.33895621514652,1.33895621514652,NA
"2146","2237",1.26526674203267,1.27194011919072,1.27194011919072,0.999999999999997,1.26733214526155,1.26733214526155,2.00000000000001,1.27194011919072,1.26733214526155,NA,1.26733214526155,1.26733214526155,2.00000000000001
"2147","4405",1.30889777703736,1.31279144649581,1.31279144649581,1,1.31279144649581,1.31279144649581,NA,1.31279144649581,1.31279144649581,NA,1.31279144649581,1.31279144649581,NA
"2148","4107",1.30651392479663,1.31391764278688,1.31391764278688,1,1.31391764278688,1.31391764278688,NA,1.31391764278688,1.31391764278688,NA,1.31391764278688,1.31391764278688,NA
"2149","3816",1.2827097699332,1.28916019883684,1.28916019883684,1.13434990514951,1.28916019883684,1.28916019883684,NA,1.29198127394745,1.29198127394745,1,1.29198127394745,1.29198127394745,NA
"2150","3733",1.30632543910453,1.31348257553221,1.31348257553221,1,1.31021385147146,1.31021385147146,2.00972080047145,1.31348257553221,1.31021385147146,NA,1.31021385147146,1.31021385147146,2.00972080047145
"2151","4029",1.32335325860891,1.36879048963596,1.36879048963596,1.13857518576554,1.36532230551308,1.36532230551308,2.00000000000001,1.36766822491042,1.36403413424898,1.39334003050721,1.36403413424898,1.36403413424898,2.00000000000001
"2152","1378",1.33506441230931,1.33941589818346,1.33941589818346,1,1.33941589818346,1.33941589818346,NA,1.34163430274675,1.34163430274675,1,1.34163430274675,1.34163430274675,NA
"2153","802",1.34173399533715,1.34173399533715,1.34173399533715,NA,1.34173399533715,1.34173399533715,NA,1.34173399533715,1.34173399533715,NA,1.34173399533715,1.34173399533715,NA
"2154","2631",1.2759347065782,1.28042144977459,1.28042144977459,1,1.28042144977459,1.28042144977459,NA,1.28042144977459,1.28042144977459,NA,1.28042144977459,1.28042144977459,NA
"2155","3588",1.29920402732354,1.32223812055651,1.32223812055651,1.05937846836848,1.32223812055651,1.32223812055651,NA,1.32574822169939,1.32574822169939,1.20149064124125,1.32574822169939,1.32574822169939,NA
"2156","3869",1.2768630747125,1.34406267571055,1.34406267571055,1.20082142095155,1.32844512037032,1.32844512037032,2,1.34282012894706,1.33065013133497,1.31521505458246,1.32439452508576,1.32439452508576,2
"2157","3524",1.31788112869485,1.32397199574149,1.32397199574149,1.1511436432932,1.32230482150652,1.32230482150652,1.50486040023573,1.32545810581369,1.32379697345793,1,1.32379697345793,1.32379697345793,1.50486040023573
"2158","1812",1.28961648053181,1.28961648053181,1.28961648053181,NA,1.28961648053181,1.28961648053181,NA,1.28961648053181,1.28961648053181,NA,1.28961648053181,1.28961648053181,NA
"2159","1698",1.34527377086473,1.34527377086473,1.34527377086473,NA,1.34527377086473,1.34527377086473,NA,1.34527377086473,1.34527377086473,NA,1.34527377086473,1.34527377086473,NA
"2160","3652",1.2990103088642,1.33403636344414,1.33403636344414,1.1075345438272,1.3299506969622,1.3299506969622,2.00000000000001,1.33818941232834,1.33400073772282,1.20196940892668,1.33400073772282,1.33400073772282,2.00000000000001
"2161","3742",1.3432269318243,1.34465110996465,1.34465110996465,0.999999999999999,1.34187998625421,1.34187998625421,2.00972080047145,1.34608715625617,1.34331044644774,1,1.34015517982652,1.34015517982652,2.05199235138488
"2162","3404",1.37351388838424,1.37351388838424,1.37351388838424,NA,1.37351388838424,1.37351388838424,NA,1.37692497412291,1.37692497412291,1,1.37692497412291,1.37692497412291,NA
"2163","3037",1.30186111735531,1.37669983775809,1.37669983775809,1.23242312935274,1.36253392497986,1.36253392497986,2,1.38272233332685,1.37470574025317,1.27733121806667,1.37470574025317,1.37470574025317,2
"2164","424",1.3555248057802,1.3555248057802,1.3555248057802,NA,1.3555248057802,1.3555248057802,NA,1.3555248057802,1.3555248057802,NA,1.3555248057802,1.3555248057802,NA
"2165","317",1.35357730820989,1.35357730820989,1.35357730820989,NA,1.35357730820989,1.35357730820989,NA,1.35357730820989,1.35357730820989,NA,1.35357730820989,1.35357730820989,NA
"2166","3412",1.2662796481954,1.30762741965431,1.30762741965431,1,1.30330009102715,1.30330009102715,2.00000000000001,1.31149694694556,1.30713933268573,1,1.30713933268573,1.30713933268573,2.00000000000001
"2167","4512",1.34276110572943,1.34541719195207,1.34541719195207,1.24182982926912,1.34541719195207,1.34541719195207,NA,1.34541719195207,1.34541719195207,NA,1.34541719195207,1.34541719195207,NA
"2168","193",1.27121425438738,1.27121425438738,1.27121425438738,NA,1.27121425438738,1.27121425438738,NA,1.27121425438738,1.27121425438738,NA,1.27121425438738,1.27121425438738,NA
"2169","676",1.32043636414934,1.32043636414934,1.32043636414934,NA,1.32043636414934,1.32043636414934,NA,1.32043636414934,1.32043636414934,NA,1.32043636414934,1.32043636414934,NA
"2170","1259",1.33790109116616,1.33790109116616,1.33790109116616,NA,1.33790109116616,1.33790109116616,NA,1.33790109116616,1.33790109116616,NA,1.33790109116616,1.33790109116616,NA
"2171","4508",1.37322887210456,1.37529091007199,1.37529091007199,1,1.37529091007199,1.37529091007199,NA,1.37529091007199,1.37529091007199,NA,1.37529091007199,1.37529091007199,NA
"2172","2003",1.31248288661912,1.32189502175825,1.32189502175825,1,1.32189502175825,1.32189502175825,NA,1.323845900678,1.323845900678,0.999999999999984,1.323845900678,1.323845900678,NA
"2173","2402",1.34225391728446,1.34387597376448,1.34387597376448,0.999999999999997,1.34387597376448,1.34387597376448,NA,1.34387597376448,1.34387597376448,NA,1.34387597376448,1.34387597376448,NA
"2174","3645",1.30612831086478,1.33549453755105,1.33549453755105,1.14363518986741,1.32739081239923,1.32739081239923,2,1.33754472956075,1.32926403868026,1.25246176115835,1.32926403868026,1.32926403868026,2
"2175","1264",1.32586648961218,1.32586648961218,1.32586648961218,NA,1.32586648961218,1.32586648961218,NA,1.32586648961218,1.32586648961218,NA,1.32586648961218,1.32586648961218,NA
"2176","3958",1.29425411560573,1.29887590799744,1.29887590799744,1,1.29887590799744,1.29887590799744,NA,1.29887590799744,1.29887590799744,NA,1.29887590799744,1.29887590799744,NA
"2177","3469",1.36990067130089,1.36990067130089,1.36990067130089,NA,1.36990067130089,1.36990067130089,NA,1.36990067130089,1.36990067130089,NA,1.36990067130089,1.36990067130089,NA
"2178","169",1.28771529483591,1.28771529483591,1.28771529483591,NA,1.28771529483591,1.28771529483591,NA,1.28771529483591,1.28771529483591,NA,1.28771529483591,1.28771529483591,NA
"2179","4451",1.3047060993505,1.31435753154198,1.31435753154198,1.10992264966778,1.31435753154198,1.31435753154198,NA,1.31004227631957,1.31004227631957,1.54953894116366,1.31147104256989,1.31147104256989,0.999999999999999
"2180","1672",1.33140858193968,1.33159706581219,1.33159706581219,1.32754466255335,1.32496392951245,1.32496392951245,2.00486040023573,1.33322254162499,1.32657266183677,1.00000000000001,1.32657266183677,1.32657266183677,2.00486040023573
"2181","3833",1.32247660442718,1.32247660442718,1.32247660442718,NA,1.32247660442718,1.32247660442718,NA,1.32247660442718,1.32247660442718,NA,1.32247660442718,1.32247660442718,NA
"2182","2871",1.26505505688998,1.2727262860948,1.2727262860948,1.26237012666829,1.25498790282882,1.25498790282882,2,1.24687311391937,1.24687311391937,1.29440259181761,1.24687311391937,1.24687311391937,NA
"2183","3323",1.35731974599045,1.35731974599045,1.35731974599045,NA,1.35731974599045,1.35731974599045,NA,1.35731974599045,1.35731974599045,NA,1.35731974599045,1.35731974599045,NA
"2184","2144",1.34678321658746,1.3483739652874,1.3483739652874,1.00000000000001,1.3483739652874,1.3483739652874,NA,1.34997937526568,1.34997937526568,0.999999999999999,1.34997937526568,1.34997937526568,NA
"2185","3198",1.28879367277811,1.30245357269929,1.30245357269929,1.12914359244924,1.30407966717617,1.30407966717617,0.999999999999999,1.30738488094982,1.30906457975283,0.999999999999999,1.30906457975283,1.30906457975283,0.999999999999999
"2186","4469",1.34129521679538,1.34217179949671,1.34217179949671,1.30228728658641,1.34217179949671,1.34217179949671,NA,1.34410497350516,1.34410497350516,0.999999999999998,1.34410497350516,1.34410497350516,NA
"2187","2911",1.33847381588321,1.35212231657341,1.35212231657341,1.10076242886213,1.35064658629648,1.35064658629648,1.50486040023573,1.34873413772558,1.34721834876917,2.05686351692374,1.34721834876917,1.34721834876917,1.50486040023573
"2188","625",1.29434533469902,1.29434533469902,1.29434533469902,NA,1.29434533469902,1.29434533469902,NA,1.29434533469902,1.29434533469902,NA,1.29434533469902,1.29434533469902,NA
"2189","2905",1.32021295518249,1.32316422665883,1.32316422665883,1,1.32316422665883,1.32316422665883,NA,1.3246603573378,1.3246603573378,0.999999999999999,1.32147402969532,1.32147402969532,2.00972080047145
