"","grid","START","AFTER PRIMMARY EXTINCTIONS","AFTER SECONDARY EXTINCTIONS","FUTURE AFTER PRIMMARY EXTINCTIONS","FUTURE AFTER SECONDARY EXTINCTIONS"
"2557","2339",2721,0.00110253583241455,0,0.00110253583241455,0
"2558","3929",2800,0.0339285714285714,0.0011090573012939,0.0339285714285714,0.0011090573012939
"2559","3519",2287,0.211630957586358,0.00942872989462008,0.25185832968955,0.00993571011104617
"2560","4621",2098,0.0104861773117255,0,0.0104861773117255,0
"2561","2432",1994,0,0,0,0
"2562","362",1079,0,0,0,0
"2563","4476",637,0,0,0,0
"2564","2928",2585,0.0150870406189555,0,0.0150870406189555,0
"2565","3865",2620,0.774809160305344,0.0152542372881356,0.815267175572519,0.0144628099173554
"2566","281",472,0,0,0,0
"2567","1160",2838,0,0,0,0
"2568","3974",2532,0.353870458135861,0.00366748166259169,0.450236966824645,0.00431034482758621
"2569","1260",2603,0,0,0,0
"2570","4626",1944,0.00154320987654321,0,0.00154320987654321,0
"2571","747",2159,0,0,0,0
"2572","258",1511,0,0,0,0
"2573","1743",2617,0.0332441727168514,0.00118577075098814,0.0401222774168896,0.000796178343949045
"2574","918",2399,0,0,0,0
"2575","1571",2558,0.00625488663017983,0,0.00625488663017983,0
"2576","2997",2911,0.0151150807282721,0.00139518660620858,0.0288560632085194,0.00353731871241599
"2577","1713",2490,0.0393574297188755,0,0.0393574297188755,0
"2578","4712",1022,0.00195694716242661,0,0.00195694716242661,0
"2579","3954",1806,0.12015503875969,0,0.136212624584718,0
"2580","1813",2405,0.00249480249480249,0,0.00249480249480249,0
"2581","1360",2542,0.00590086546026751,0,0.00590086546026751,0
"2582","4474",1980,0.00151515151515152,0,0.00151515151515152,0
"2583","2101",2478,0.0209846650524617,0,0.0209846650524617,0
"2584","884",1485,0.00538720538720539,0,0.0249158249158249,0
"2585","144",76,0,0,0,0
"2586","4705",224,0,0,0,0
"2587","2714",1326,0.0407239819004525,0,0.0588235294117647,0
"2588","998",1715,0.0425655976676385,0,0.0425655976676385,0
"2589","1370",1654,0.00544135429262394,0,0.00544135429262394,0
"2590","4368",2846,0,0,0,0
"2591","2346",2333,0,0,0,0
"2592","3303",2397,0.00125156445556946,0,0.00125156445556946,0
"2593","3651",2218,0.220018034265104,0.00346820809248555,0.287195671776375,0.00379506641366224
"2594","853",2081,0,0,0,0
"2595","797",2132,0,0,0,0
"2596","3171",287,0,0,0,0
"2597","4714",1352,0.156804733727811,0.00350877192982456,0.176775147928994,0.00359389038634322
"2598","3186",2279,0.663010092145678,0.015625,0.741992101799035,0.0153061224489796
"2599","66",8,0,0,0,0
"2600","880",1190,0,0,0,0
"2601","706",2071,0,0,0,0
"2602","1180",1916,0,0,0,0
"2603","4424",2387,0.0238793464599916,0,0.0351906158357771,0
"2604","4267",3472,0.0383064516129032,0,0.0501152073732719,0.00151607034566404
"2605","1650",182,0,0,0,0
"2606","2649",2255,0.0780487804878049,0,0.0904656319290466,0
"2607","461",350,0,0,0,0
"2608","1115",1309,0,0,0,0
"2609","3671",2561,0.0374853572823116,0,0.0433424443576728,0
"2610","3184",2059,0.285575522098106,0.00747790618626785,0.410879067508499,0.00824402308326463
"2611","2869",1291,0.110766847405112,0.00348432055749129,0.130131680867545,0.00534283170080142
"2612","957",2183,0,0,0,0
"2613","2706",1938,0,0,0,0
"2614","1121",1963,0.00458481915435558,0,0.0208863983698421,0
"2615","208",529,0,0,0,0
"2616","502",1265,0,0,0,0
"2617","224",829,0,0,0,0
"2618","4350",924,0.00108225108225108,0,0.00108225108225108,0
"2619","2705",2027,0,0,0,0
"2620","851",2127,0,0,0,0
"2621","3283",3117,0.0526146936156561,0,0.0526146936156561,0
"2622","2766",2886,0.0696465696465697,0.00335195530726257,0.0776160776160776,0.00525920360631104
"2623","4233",1569,0.281708094327597,0,0.323773103887827,0
"2624","1228",2846,0.00491918482080112,0,0.00491918482080112,0
"2625","704",2042,0,0,0,0
"2626","1024",2433,0,0,0,0
"2627","1388",2461,0.0032507110930516,0,0.0032507110930516,0
"2628","4506",2137,0.0233972859148339,0,0.0233972859148339,0
"2629","3081",2418,0.0310173697270471,0.00128040973111396,0.0310173697270471,0.00128040973111396
"2630","3708",2597,0.193685021178283,0.00238777459407832,0.239122063919908,0.00253036437246964
"2631","1159",2863,0,0,0,0
"2632","3327",2774,0,0,0,0
"2633","3042",2523,0.142290923503765,0,0.1585414189457,0.00282618935468676
"2634","3767",1886,0.0174973488865323,0,0.0312831389183457,0
"2635","3800",2262,0.237400530503979,0.00347826086956522,0.331122900088417,0.00396563119629874
"2636","1272",2851,0,0,0,0
"2637","4252",2652,0,0,0,0
"2638","2544",2199,0,0,0,0
"2639","2618",2648,0.00188821752265861,0,0.00906344410876133,0
"2640","4054",2996,0.00567423230974633,0,0.0183578104138852,0.00136008160489629
"2641","3778",2393,0.0313414124529879,0.00388265746333046,0.0376096949435855,0.00390794615718628
"2642","858",2151,0,0,0,0
"2643","3687",3031,0.0138568129330254,0.00133824021411843,0.0277136258660508,0.00373260943332202
"2644","2622",1963,0,0,0,0
"2645","381",780,0,0,0,0
"2646","556",1823,0,0,0,0
"2647","2090",3004,0.00366178428761651,0,0.00366178428761651,0
"2648","4545",2263,0.00132567388422448,0,0.00132567388422448,0
"2649","2767",2936,0.00102179836512262,0,0.00102179836512262,0
"2650","2940",649,0,0,0,0
"2651","3077",2630,0.0425855513307985,0.00357426528991263,0.0684410646387833,0.0036734693877551
"2652","2876",1969,0.717115286947689,0.0161579892280072,0.768918232605383,0.0153846153846154
"2653","2319",2939,0.0466144947260973,0.000713775874375446,0.0575025518883974,0.000722021660649819
"2654","2667",2764,0.0517366136034732,0.0011446012972148,0.0622286541244573,0.00115740740740741
"2655","1574",1872,0,0,0,0
"2656","3492",1775,0.0467605633802817,0,0.0630985915492958,0
"2657","2677",3153,0,0,0.00348874088169997,0
"2658","1719",225,0,0,0,0
"2659","2704",2083,0,0,0,0
"2660","353",1694,0,0,0,0
"2661","3236",2379,0.00210172341319882,0,0.00210172341319882,0
"2662","771",2639,0,0,0,0
"2663","4680",340,0,0,0,0
"2664","4620",2307,0.120069354139575,0.00147783251231527,0.162115301257044,0.008277289187791
"2665","728",1196,0,0,0,0
"2666","1425",2840,0.00528169014084507,0,0.00528169014084507,0
"2667","2523",3024,0.00363756613756614,0,0.00363756613756614,0
"2668","574",2259,0,0,0,0
"2669","3660",2205,0.0612244897959184,0,0.0612244897959184,0
"2670","1912",2491,0.00160578081091931,0,0.00160578081091931,0
"2671","3755",2457,0.199430199430199,0.00305033045246568,0.269434269434269,0.00334261838440111
"2672","3058",2458,0.0614320585842148,0.00346770697876029,0.0679414157851912,0.00349192492361414
"2673","778",1212,0,0,0,0
"2674","3992",2659,0.0297104174501692,0.00155038759689922,0.0372320421210982,0.001171875
"2675","2733",2172,0.0515653775322284,0,0.0580110497237569,0
"2676","1396",2838,0,0,0,0
"2677","3468",2328,0,0,0,0
"2678","707",2075,0,0,0,0
"2679","26",3,0,0,0,0
"2680","4706",187,0,0,0,0
"2681","2640",1565,0.0319488817891374,0,0.0338658146964856,0
"2682","1943",1593,0.00376647834274953,0,0.00376647834274953,0
"2683","2010",2413,0.110236220472441,0.000931532370749884,0.115209283050145,0.000936768149882904
"2684","3063",3135,0.0577352472089314,0.0010155721056195,0.0634768740031898,0.00272479564032698
"2685","4094",1567,0,0,0,0
"2686","3091",2167,0,0,0,0
"2687","1866",1903,0,0,0,0
"2688","4384",2276,0.00131810193321617,0,0.00131810193321617,0
"2689","1528",1990,0.274874371859296,0.0117810117810118,0.376381909547739,0.0136986301369863
"2690","2798",1388,0,0,0,0
"2691","3375",3056,0.0366492146596859,0.00101902173913043,0.0471204188481675,0.00103021978021978
"2692","832",1601,0.0249843847595253,0,0.0449718925671455,0
"2693","1358",2944,0.00543478260869565,0,0.00543478260869565,0
"2694","4150",2423,0.0548906314486174,0,0.0668592653735039,0
"2695","1443",1937,0,0,0,0
"2696","1686",2861,0,0,0,0
"2697","97",8,0,0,0,0
"2698","637",1504,0,0,0,0
"2699","1379",1314,0,0,0,0
"2700","1465",2610,0,0,0,0
"2701","1335",2732,0,0,0,0
"2702","3669",2560,0.07734375,0.00338696020321761,0.077734375,0.00338839474798814
"2703","3124",2434,0.105587510271159,0,0.124897288414133,0
"2704","343",785,0,0,0,0
"2705","2177",1417,0,0,0.0176429075511644,0
"2706","130",12,0,0,0,0
"2707","3220",2671,0.00112317484088356,0,0.00112317484088356,0
"2708","3493",1917,0.136671883150756,0.00362537764350453,0.1773604590506,0.00380469245402663
"2709","3875",3018,0.154075546719682,0.00313356835095966,0.186216037110669,0.00570032573289902
"2710","3864",2688,0.724330357142857,0.0148448043184885,0.809895833333333,0.0136986301369863
"2711","2400",2941,0.00102006120367222,0,0.0146208772526352,0
"2712","4058",2976,0.00537634408602151,0,0.0184811827956989,0.00102704553235193
"2713","1016",2192,0,0,0,0
"2714","260",621,0,0,0,0
"2715","199",9,0,0,0,0
"2716","3757",2618,0.179908326967151,0.00279459711224965,0.222307104660046,0.00294695481335953
"2717","2995",2855,0.0021015761821366,0,0.0157618213660245,0.00142348754448399
"2718","4520",598,0,0,0,0
"2719","2498",2057,0,0,0,0
"2720","2256",2980,0.0620805369127517,0.000715563506261181,0.0842281879194631,0.000732869182850861
"2721","4293",2612,0.0375191424196018,0.00159108989657916,0.0409647779479326,0.00159680638722555
"2722","2521",3068,0.06877444589309,0.00105005250262513,0.102672750977836,0.00108972030512169
"2723","3623",2934,0,0,0,0
"2724","1534",2544,0.00314465408805031,0,0.00314465408805031,0
"2725","3919",2124,0.230225988700565,0.0073394495412844,0.298964218455744,0.00805910006715917
"2726","3610",2597,0,0,0.0150173276857913,0.00117279124315872
"2727","2331",2790,0.00501792114695341,0,0.00501792114695341,0
"2728","4019",2380,0.171008403361345,0.00253421186011151,0.19453781512605,0.00260824204486176
"2729","3745",2836,0,0,0,0
"2730","976",2650,0,0,0,0
"2731","4317",3268,0.0287637698898409,0,0.0287637698898409,0
"2732","1893",2795,0,0,0,0
"2733","3026",1476,0,0,0,0
"2734","1291",2941,0.0051003060183611,0,0.0051003060183611,0
"2735","2877",2136,0.430243445692884,0.00821692686935086,0.547284644194757,0.00723888314374354
"2736","411",1156,0,0,0,0
"2737","4581",2526,0.0205859065716548,0,0.0205859065716548,0
"2738","4654",2185,0.0270022883295194,0,0.0366132723112128,0
"2739","3724",2339,0.0637024369388628,0.00365296803652968,0.0641299700726806,0.00365463682046597
"2740","2579",2239,0.0290308173291648,0,0.0303707012058955,0
"2741","1083",2506,0,0,0,0
"2742","1691",2932,0.00375170532060027,0,0.00375170532060027,0
"2743","1609",2675,0,0,0,0
"2744","3420",2039,0.794507111329083,0.0143198090692124,0.843060323688082,0.015625
"2745","1560",2841,0.00492784230904611,0,0.00492784230904611,0
"2746","4615",589,0,0,0,0
"2747","2938",1938,0,0,0,0
"2748","4606",2308,0.0160311958405546,0,0.0160311958405546,0
"2749","4716",331,0,0,0,0
"2750","1662",1460,0.00479452054794521,0,0.0226027397260274,0
"2751","1563",2757,0.0170475154153065,0,0.0210373594486761,0
"2752","1268",2598,0,0,0,0
"2753","3634",2396,0.000834724540901503,0,0.000834724540901503,0
"2754","496",1567,0,0,0,0
"2755","2087",3066,0.00424005218525766,0,0.0172863666014351,0
"2756","4529",2660,0.0379699248120301,0.00195388823759281,0.0379699248120301,0.00195388823759281
"2757","4691",1504,0.00132978723404255,0,0.00132978723404255,0
"2758","3787",2757,0.0812477330431629,0.00118436636399526,0.117519042437432,0.00328812166050144
"2759","2802",1875,0.2032,0.00736278447121821,0.247466666666667,0.00779588944011339
"2760","292",1393,0,0,0,0
"2761","1702",2743,0.00874954429456799,0,0.022967553773241,0
"2762","1037",2723,0,0,0,0
"2763","3258",1854,0.211974110032362,0.00616016427104723,0.249730312837109,0.00647016534867002
"2764","2831",3131,0.000958160332162248,0,0.000958160332162248,0
"2765","142",77,0,0,0,0
"2766","3442",3085,0.0622366288492707,0.00172830971310059,0.0625607779578606,0.00172890733056708
"2767","3611",2570,0.0307392996108949,0.00281011641910879,0.0307392996108949,0.00281011641910879
"2768","2071",2532,0.0477883096366509,0.000829531314807134,0.061216429699842,0.000841396718552798
"2769","2419",1524,0.0721784776902887,0,0.0846456692913386,0.003584229390681
"2770","3355",2838,0.129668780831572,0,0.153981677237491,0
"2771","3178",1941,0.309634209170531,0.00671641791044776,0.427614631633179,0.0081008100810081
"2772","3377",2924,0.0147058823529412,0.00138840680319334,0.0283857729138167,0.00140795494544175
"2773","1625",3034,0.0761371127224786,0,0.103493737640079,0
"2774","245",138,0,0,0,0
"2775","2973",2185,0.0508009153318078,0,0.05720823798627,0
"2776","970",2412,0,0,0,0
"2777","511",1915,0,0,0,0
"2778","334",708,0,0,0,0
"2779","2486",1510,0.53112582781457,0.019774011299435,0.665562913907285,0.0217821782178218
"2780","3079",2612,0.02947932618683,0.00118343195266272,0.0444104134762634,0.00360576923076923
"2781","2854",2566,0,0,0.0019485580670304,0
"2782","1458",2304,0,0,0,0
"2783","3977",2275,0.374945054945055,0.00421940928270042,0.476483516483517,0.00503778337531486
"2784","352",1610,0,0,0,0
"2785","2670",3013,0.0617324925323598,0.0010611956137248,0.0959176900099569,0.00110132158590308
"2786","2288",525,0.0323809523809524,0,0.0323809523809524,0
"2787","664",2248,0,0,0,0
"2788","2384",2947,0.0485239226331863,0.000713266761768902,0.0590430946725484,0.000721240533717995
"2789","2638",1151,0.449174630755864,0.00788643533123028,0.569939183318853,0.0181818181818182
"2790","3658",2749,0.306293197526373,0.00996329313057158,0.344125136413241,0.0105379922351636
"2791","2643",730,0,0,0,0
"2792","836",2041,0,0,0.00440960313571779,0
"2793","2034",2752,0,0,0,0
"2794","229",1233,0,0,0,0
"2795","1760",2992,0.00334224598930481,0,0.00334224598930481,0
"2796","3966",2877,0.129301355578728,0,0.132082029892249,0
"2797","4475",586,0,0,0,0
"2798","2024",3014,0.0033178500331785,0,0.0033178500331785,0
"2799","1104",1507,0,0,0,0
"2800","3056",2373,0.0442477876106195,0.00132275132275132,0.056890012642225,0.00134048257372654
"2801","2063",1691,0.00354819633353046,0,0.00354819633353046,0
"2802","2206",2901,0,0,0,0
"2803","4028",2984,0.198391420911528,0.00418060200668896,0.243297587131367,0.00442869796279894
"2804","4694",1073,0.00186393289841566,0,0.0130475302889096,0
"2805","1524",1913,0,0,0,0
"2806","4406",3463,0.0837424198671672,0.00315159155373464,0.10799884493214,0.00323729362253156
"2807","542",1559,0,0,0,0
"2808","401",1043,0,0,0,0
"2809","1142",2491,0,0,0,0
"2810","3157",2254,0.00976042590949423,0,0.00976042590949423,0
"2811","1172",1378,0,0,0,0
"2812","2223",2065,0,0,0,0
"2813","2921",2860,0.0125874125874126,0,0.0125874125874126,0
"2814","4359",1491,0,0,0,0
"2815","2052",1346,0.0356612184249629,0,0.0356612184249629,0
"2816","2952",1828,0.0486870897155361,0,0.050328227571116,0
"2817","1612",2801,0.00321313816494109,0,0.00321313816494109,0
"2818","460",1168,0,0,0,0
"2819","1783",2460,0.00650406504065041,0,0.00650406504065041,0
"2820","1755",2854,0,0,0,0
"2821","4741",14,0,0,0,0
"2822","4143",2802,0.236259814418273,0.00467289719626168,0.289793004996431,0.00452261306532663
"2823","896",2150,0,0,0,0
"2824","2241",1600,0,0,0,0
"2825","1946",2575,0,0,0,0
"2826","1915",2557,0.00156433320297223,0,0.0140789988267501,0
"2827","871",2503,0,0,0,0
"2828","1576",65,0,0,0,0
"2829","2784",1957,0,0,0,0
"2830","4627",1996,0.0115230460921844,0,0.0115230460921844,0
"2831","3959",1987,0.0452944136889784,0,0.0608958228485154,0
"2832","1660",1735,0.0409221902017291,0,0.0426512968299712,0
"2833","3653",2501,0.217113154738105,0.00306435137895812,0.284286285485806,0.00335195530726257
"2834","253",1066,0,0,0,0
"2835","3209",3176,0.0295969773299748,0.000973393900064893,0.0358942065491184,0.000979751796211626
"2836","1373",1541,0,0,0,0
"2837","1808",1513,0.0575016523463318,0,0.0575016523463318,0
"2838","3267",2287,0.331875819851334,0.00654450261780105,0.432006996064714,0.00769822940723634
"2839","1330",2727,0,0,0,0
"2840","3163",2265,0,0,0,0
"2841","4111",2897,0.0165688643424232,0,0.0165688643424232,0
"2842","4185",2783,0.040603665109594,0.00149812734082397,0.0488681279195113,0.00151114469210427
"2843","1610",2711,0,0,0,0
"2844","2048",961,0,0,0,0
"2845","666",2317,0,0,0,0
"2846","1440",1316,0,0,0,0
"2847","2058",1747,0.0915855752718947,0,0.0915855752718947,0
"2848","2712",1446,0.0525587828492393,0,0.0622406639004149,0
"2849","2456",3090,0,0,0.00355987055016181,0
"2850","1953",2591,0.0177537630258587,0.00117878192534381,0.0177537630258587,0.00117878192534381
"2851","3434",2384,0.179110738255034,0.0056208482370976,0.197147651006711,0.00574712643678161
"2852","3888",2519,0.0492258832870187,0.00125260960334029,0.0615323541087733,0.00338409475465313
"2853","3552",2243,0,0,0.0142666072224699,0
"2854","1879",1364,0,0,0,0
"2855","4246",2819,0.0652713728272437,0,0.084072366087265,0
"2856","1150",2656,0.00451807228915663,0,0.00451807228915663,0
"2857","870",2524,0,0,0,0
"2858","3628",2360,0.0135593220338983,0,0.0135593220338983,0
"2859","297",1707,0,0,0,0
"2860","672",1336,0,0,0,0
"2861","1633",2870,0.0048780487804878,0,0.0048780487804878,0
"2862","3231",2289,0.0166011358671909,0,0.0166011358671909,0
"2863","4461",2085,0.0115107913669065,0,0.0134292565947242,0
"2864","743",1802,0,0,0,0
"2865","3826",2862,0.304682040531097,0.00552763819095477,0.323549965059399,0.00568181818181818
"2866","1573",2327,0.0339492909325312,0,0.0339492909325312,0
"2867","2858",1925,0,0,0,0
"2868","935",1386,0.00649350649350649,0,0.00649350649350649,0
"2869","4121",3237,0.0284213778189682,0.00317965023847377,0.0284213778189682,0.00317965023847377
"2870","1010",2176,0,0,0,0
"2871","1876",1711,0.0730566919929866,0,0.105786090005845,0
"2872","2171",1334,0.0937031484257871,0.00992555831265509,0.133433283358321,0.0103806228373702
"2873","2468",2648,0.00113293051359517,0,0.00113293051359517,0
"2874","2804",1772,0.131489841986456,0.00649772579597141,0.164221218961625,0.00675219446320054
"2875","986",1524,0,0,0,0
"2876","3686",2374,0.0438079191238416,0.00440528634361234,0.0564448188711036,0.00446428571428571
"2877","1266",2620,0,0,0,0
"2878","528",2257,0,0,0,0
"2879","4133",2896,0.137776243093923,0,0.140538674033149,0
"2880","708",2107,0,0,0,0
"2881","361",1034,0,0,0,0
"2882","2430",1912,0,0,0,0
"2883","280",467,0,0,0,0
"2884","232",137,0,0,0,0
"2885","4057",2962,0.00202565833896016,0,0.00202565833896016,0
"2886","1694",2934,0,0,0.00374914792092706,0
"2887","273",0,NA,NA,NA,NA
"2888","3241",2359,0,0,0,0
"2889","1965",2923,0.0554225111187137,0,0.0831337666780705,0
"2890","2604",3021,0.00496524329692155,0,0.017212843429328,0.00134725496800269
"2891","389",1665,0,0,0,0
"2892","513",1970,0,0,0,0
"2893","4507",2021,0.00148441365660564,0,0.00148441365660564,0
"2894","1402",2691,0,0,0,0
"2895","1827",2931,0,0,0,0
"2896","3719",1756,0.0501138952164009,0,0.066628701594533,0
"2897","3383",2578,0.0170674941815361,0.00118389897395422,0.0321955003878976,0.00360721442885772
"2898","3093",2019,0,0,0,0
"2899","795",1929,0,0,0,0
"2900","4564",816,0,0,0,0
"2901","2586",2575,0.0648543689320388,0.00124584717607973,0.0710679611650485,0.00125418060200669
"2902","1256",2471,0,0,0,0
"2903","4681",1001,0.001998001998002,0,0.001998001998002,0
"2904","1732",1638,0.0421245421245421,0,0.0421245421245421,0
"2905","2098",2614,0.00153022188217292,0,0.00153022188217292,0
"2906","403",1130,0,0,0,0
"2907","2697",2607,0.00191791331031837,0,0.00191791331031837,0
"2908","436",2142,0,0,0,0
"2909","3035",1839,0.278412180532898,0.00452147701582517,0.406199021207178,0.00549450549450549
"2910","4503",2164,0.00138632162661738,0,0.00138632162661738,0
"2911","1162",2709,0,0,0,0
"2912","3217",2811,0.00106723585912487,0,0.016008537886873,0.00144613159797542
"2913","3125",2460,0.158943089430894,0.00676655389076849,0.204471544715447,0.00715380684721512
"2914","3122",2690,0.10631970260223,0,0.122304832713755,0
"2915","4441",2213,0.201536375960235,0.00565930956423316,0.24446452779033,0.00598086124401914
"2916","3261",2359,0.175074183976261,0.00308324768756423,0.198813056379822,0.00317460317460317
"2917","1889",2569,0,0,0,0
"2918","207",1084,0,0,0,0
"2919","3668",2539,0.176053564395431,0.00239005736137667,0.196534068530918,0.00245098039215686
"2920","2096",2623,0.00152497140678612,0,0.00152497140678612,0
"2921","3165",2193,0,0,0,0
"2922","365",940,0,0,0,0
"2923","572",2194,0,0,0,0
"2924","203",730,0,0,0,0
"2925","3591",2481,0.165659008464329,0,0.195082627972592,0.0085127691537306
"2926","1234",1675,0,0,0,0
"2927","2272",2929,0.0331171048139297,0,0.0546261522703995,0
"2928","2406",2629,0.00152149106124002,0,0.00152149106124002,0
"2929","2417",702,0.0270655270655271,0,0.0270655270655271,0
"2930","364",1129,0,0,0,0
"2931","4264",225,0,0,0,0
"2932","321",1724,0,0,0,0
"2933","445",975,0,0,0,0
"2934","3937",2998,0.0190126751167445,0.00136008160489629,0.0190126751167445,0.00136008160489629
"2935","4309",2554,0.177368833202819,0.00190385530699667,0.214956930305403,0.00548628428927681
"2936","4419",2365,0.013953488372093,0,0.0236786469344609,0
"2937","1401",2737,0,0,0,0
"2938","3361",2949,0.0952865378094269,0.00187406296851574,0.110545947778908,0.00190621425848265
"2939","2963",2654,0.120195930670686,0,0.126224566691786,0
"2940","405",1093,0,0,0,0
"2941","3764",2310,0.0181818181818182,0,0.0311688311688312,0
"2942","2225",1710,0,0,0,0
"2943","1931",1463,0,0,0,0
"2944","4495",2498,0.0468374699759808,0,0.0700560448358687,0.00215238915195867
"2945","3744",3390,0,0,0,0
"2946","772",684,0,0,0,0
"2947","1742",2575,0,0,0,0
"2948","1414",2878,0.0538568450312717,0,0.0736622654621265,0
"2949","4158",261,0,0,0,0
"2950","1462",2546,0.0604870384917518,0,0.0695208169677926,0
"2951","3259",1893,0.256735340729002,0.00426439232409382,0.269941891178024,0.00434153400868307
"2952","911",2191,0,0,0,0
"2953","3329",1671,0.183722321962896,0.00439882697947214,0.226810293237582,0.00464396284829721
"2954","3545",2432,0,0,0,0
"2955","640",1687,0,0,0,0
"2956","2308",1014,0,0,0,0
"2957","2758",3122,0.00320307495195388,0,0.00320307495195388,0
"2958","3443",3158,0.0576314122862571,0.00100806451612903,0.0630145661811273,0.00270361608651571
"2959","4219",2804,0.0570613409415121,0.00151285930408472,0.0638373751783167,0.00114285714285714
"2960","1790",322,0,0,0,0
"2961","1254",2467,0,0,0,0
"2962","3432",2386,0.115255658005029,0,0.144593461860855,0.00293973542381186
"2963","2028",2897,0.031411805315844,0,0.0390058681394546,0
"2964","4631",1003,0,0,0,0
"2965","4144",2390,0.145606694560669,0.00440744368266406,0.189958158995816,0.00464876033057851
"2966","3417",1670,0.230538922155689,0.0046692607003891,0.261077844311377,0.00486223662884927
"2967","379",612,0,0,0,0
"2968","3679",2936,0.0442779291553134,0.00106913756236636,0.0456403269754768,0.00107066381156317
"2969","543",1596,0,0,0,0
"2970","4104",3008,0.10405585106383,0.00148423005565863,0.117686170212766,0.00150715900527506
"2971","1594",1575,0.0215873015873016,0,0.0215873015873016,0
"2972","3200",2840,0.223591549295775,0.00498866213151927,0.282394366197183,0.00539744847890088
"2973","4641",1201,0.00249791840133222,0,0.00499583680266445,0
"2974","407",958,0,0,0,0
"2975","782",1290,0.0062015503875969,0,0.0271317829457364,0
"2976","2730",2207,0.0502945174444948,0,0.0666062528318985,0
"2977","3967",2925,0.198974358974359,0.00256081946222791,0.247521367521368,0.00272603362108133
"2978","338",670,0,0,0,0
"2979","2018",2663,0.00300413067968457,0,0.00300413067968457,0
"2980","1715",2130,0.00704225352112676,0,0.00704225352112676,0
"2981","1329",2732,0,0,0,0
"2982","4701",1358,0.00441826215022091,0,0.00441826215022091,0
"2983","3253",1722,0.272357723577236,0.00399042298483639,0.383275261324042,0.00470809792843691
"2984","2568",2181,0.0270518110958276,0,0.0270518110958276,0
"2985","4289",2780,0.0766187050359712,0,0.0967625899280576,0
"2986","4082",2232,0.716845878136201,0.0158227848101266,0.792114695340502,0.0150862068965517
"2987","1375",1161,0,0,0,0
"2988","2560",1418,0.375176304654443,0.00790067720090293,0.550775740479549,0.0172684458398744
"2989","2271",2834,0.0331686661961891,0,0.0405786873676782,0
"2990","1489",2892,0.00484094052558783,0,0.00864453665283541,0
"2991","3455",2950,0.108474576271186,0.00190114068441065,0.128813559322034,0.00194552529182879
"2992","4689",1834,0.0174482006543075,0,0.0174482006543075,0
"2993","1332",2644,0.00340393343419062,0,0.00340393343419062,0
"2994","588",1485,0,0,0,0
"2995","4162",3059,0.027786858450474,0,0.027786858450474,0
"2996","96",41,0,0,0,0
"2997","452",1416,0,0,0,0
"2998","3845",3140,0,0,0,0
"2999","3212",3049,0.0032797638570023,0,0.0032797638570023,0
"3000","3348",2281,0.474791758000877,0.00500834724540901,0.580885576501534,0.00418410041841004
"3001","3956",1880,0.0803191489361702,0,0.0829787234042553,0.00754060324825986
"3002","1194",2630,0,0,0,0
"3003","2479",550,0.0381818181818182,0,0.0472727272727273,0
"3004","2777",2478,0.00201775625504439,0,0.00201775625504439,0
"3005","180",87,0,0,0,0
"3006","3736",2890,0.0418685121107266,0,0.0432525951557093,0
"3007","1065",2415,0,0,0,0
"3008","4637",1919,0.0667014069828035,0,0.0880667014069828,0
"3009","1865",1630,0.0361963190184049,0,0.0361963190184049,0
"3010","2862",1950,0,0,0,0
"3011","3604",2939,0.0680503572643756,0.00292077400511135,0.092208234093229,0.00299850074962519
"3012","674",894,0,0,0,0
"3013","3837",2754,0.0185185185185185,0,0.0305010893246187,0
"3014","3948",3194,0,0,0,0
"3015","520",1952,0,0,0,0
"3016","1844",2499,0.00160064025610244,0,0.00160064025610244,0
"3017","2922",2720,0.0477941176470588,0.00308880308880309,0.0522058823529412,0.00310318076027929
"3018","2900",2575,0.112233009708738,0.00131233595800525,0.144077669902913,0.00408348457350272
"3019","2948",1383,0.125090383224873,0.00495867768595041,0.172089660159074,0.00524017467248908
"3020","2713",1484,0.0181940700808625,0,0.0363881401617251,0
"3021","430",1649,0,0,0,0
"3022","2548",1724,0,0,0,0
"3023","801",2112,0,0,0,0
"3024","1583",1405,0,0,0,0
"3025","373",680,0,0,0,0
"3026","3080",2539,0.0295391886569516,0.00121753246753247,0.044505710909807,0.00370981038746909
"3027","3150",2478,0.00121065375302663,0,0.00121065375302663,0
"3028","2207",2826,0,0,0,0
"3029","1809",1499,0.056704469646431,0,0.100066711140761,0.00370644922164566
"3030","2347",2018,0,0,0,0
"3031","3873",3382,0.0526315789473684,0,0.0538143110585452,0
"3032","3572",2886,0,0,0,0
"3033","563",1846,0,0,0,0
"3034","267",1298,0,0,0,0
"3035","1928",1313,0.019040365575019,0,0.0380807311500381,0
"3036","216",1113,0,0,0,0
"3037","954",2199,0,0,0,0
"3038","3495",1991,0.147664490205927,0.00530347672362994,0.196885986941236,0.00562851782363977
"3039","1993",1008,0,0,0,0
"3040","2728",2142,0.112511671335201,0,0.126517273576097,0
"3041","1472",2747,0,0,0,0
"3042","2563",1179,0.10941475826972,0.00285714285714286,0.10941475826972,0.00285714285714286
"3043","2164",270,0,0,0,0
"3044","1339",2762,0,0,0,0
"3045","4117",2998,0.0163442294863242,0,0.0163442294863242,0
"3046","2113",1569,0,0,0.017208413001912,0
"3047","844",1940,0,0,0,0
